LAMMPS data file via write_data, version 3 Mar 2020, timestep = 50012

13670 atoms
9 atom types

6.2286367499999995e-01 5.9011963674999997e+01 xlo xhi
-1.3479080960000001e+00 5.7604091904000001e+01 ylo yhi
-5.3405277929999970e+00 6.1091472207000002e+01 zlo zhi

Masses

1 40.0798
2 28.086
3 15.9994
4 15.9994
5 15.9994
6 1.00797
7 26.982
8 15.9994
9 1.00797

Atoms # full

11994 1 4 -6.4281167652730375e-01 6.7388280644747471e+00 2.2293846564475692e+00 4.2624656692829870e+00 0 0 0
13325 1 5 -6.6016026314220433e-01 4.9727306563821143e+00 -2.5919818250184690e-01 3.5797574275349535e+00 0 0 0
13410 1 5 -2.9372249247734178e-01 4.2723772724259499e+00 4.2608638826733127e+00 4.0820277593598675e+00 0 0 0
13435 1 1 1.5034503140578461e+00 4.6250828573664409e+00 1.7901232347164049e+00 3.8737404802980535e+00 0 0 0
13440 1 3 1.5509272239715215e+00 2.3484849048849088e+00 3.8034148095327942e+00 5.4909182548369149e+00 0 0 0
13453 1 6 -6.1457089168849710e-01 3.8970636457529442e+00 3.4828865623690959e+00 4.6490628621480656e+00 0 0 0
13454 1 6 -9.1897480643452945e-01 1.5271949848719266e+00 3.9004222000851376e+00 5.5140049502596549e+00 0 0 0
13433 1 9 3.5509510171977465e-01 5.5889291332297590e+00 4.9667285146707165e+00 5.3599728382399814e+00 0 0 0
13361 1 4 -6.9640273268362629e-01 1.6705344362184162e+00 -6.7155364991145994e-01 6.6710259262233924e+00 0 0 0
13351 1 9 4.7402250063025125e-01 4.9850212176557349e+00 -1.0483552920285582e+00 4.4564942040491600e+00 0 1 0
13356 1 2 6.4879807607323159e-01 3.0007342224198879e+00 1.6751401763453155e-01 6.8649557069975202e+00 0 0 0
13364 1 4 -7.5316475247605807e-01 3.2510283772990167e+00 1.5647619189333632e+00 6.0991780128647370e+00 0 0 0
13437 1 2 2.5822276678595629e-01 2.7345760732428279e+00 3.0522937296170274e+00 7.5328944545124861e+00 0 0 0
13363 1 3 1.7534545952551488e+00 2.0237416000816322e+00 1.0694467992362404e+00 3.3911068715802464e+00 0 0 0
12081 1 4 -6.9935838738223255e-01 7.8699477875527686e+00 3.1575344431963202e+00 7.3758412442450245e+00 0 0 0
13371 1 6 -9.4899560004302330e-01 2.8952524115953029e+00 1.2057883815967825e+00 3.1978681916720064e+00 0 1 0
11992 1 4 -7.9765585691078389e-01 7.2462571122366057e+00 -2.5340139006225609e-01 6.8168608203366503e+00 0 0 0
13333 1 1 1.1006697191210808e+00 6.0159174372199971e+00 1.5542849493850219e+00 7.6559414066993261e+00 0 0 0
13368 1 6 -6.6082241423468779e-01 1.7108342554539799e+00 1.8187341655462719e+00 3.8195304147962035e+00 0 0 0
13445 1 4 -8.1344010978657610e-01 5.9555525866267187e+00 5.4575574471734472e+00 6.0684690410732651e+00 0 0 0
12002 1 6 -8.6932767137007594e-01 7.8890868892739210e+00 2.0938028469595378e+00 1.8202029219352687e+00 0 0 0
13438 1 2 -1.7499522971836148e-01 2.8765882910504814e+00 5.6533575976952912e+00 4.5859201651808741e+00 0 0 0
13370 1 6 -4.6611616442809412e-01 1.2108356438636447e+00 -2.7304167552773062e-01 4.0208174432506212e+00 0 1 0
13452 1 6 -8.5671098157981729e-01 2.8257111893996889e+00 5.8315880355502658e+00 2.4030173143685776e+00 0 0 0
13444 1 4 -7.2286564764870576e-01 1.3447650550212427e+00 6.0926589806597606e+00 4.4674329941482336e+00 0 0 0
13443 1 4 -6.8480565156481432e-01 4.2187368659030815e+00 3.3074573861018952e+00 7.9192747456170212e+00 0 0 0
13324 1 5 -3.2781307349534089e-01 1.5986475285034514e+00 -1.2123812831266885e+00 4.2235797468286220e+00 0 1 0
11988 1 2 -6.3901310754577212e-01 8.3098895632567746e+00 1.9181459618490819e+00 3.9138307355406079e+00 0 0 0
11987 1 2 -4.9241180397212973e-02 8.4044909177754388e+00 -4.6767702728998628e-01 5.7981770446987699e+00 0 0 0
12027 1 3 1.6003698174155210e+00 8.5180630047119195e+00 2.4455996293701636e+00 2.2903511835711705e+00 0 0 0
11990 1 3 1.3053929430841513e+00 8.5132284605430701e+00 3.6990961920124327e-01 4.0149097399294131e+00 0 0 0
10621 1 2 -3.3125911093437971e-01 1.4969577189921697e+01 5.4613572941107424e+00 5.1173484728688816e+00 0 0 0
10623 1 3 1.1736615020483776e+00 1.5004954127404078e+01 3.9992612212253893e+00 5.7984121505849622e+00 0 0 0
10627 1 4 -6.9152133181654096e-01 1.3390016689211746e+01 5.3734111343225139e+00 5.0640678288558645e+00 0 0 0
11957 1 5 -4.9565049073957564e-04 1.0739830267571188e+01 9.2114891047030889e-01 2.8873003689211925e+00 0 0 0
11958 1 5 -3.2936837142880937e-01 1.0095076130042846e+01 4.2760654287870876e+00 2.5961658166831434e+00 0 0 0
